start,low,high,open,close,volume,gartleypattern_signal,peak,trough,gartley_x,gartley_a,gartley_b,gartley_c,gartley_d,fibonacciretracement_signal,signal
2025-05-31 18:00:00,3.233,3.2749,3.2354,3.2552,482657.6,0,,,,,,,,0,0
2025-05-31 19:00:00,3.2542,3.2791,3.2549,3.2576,161846.9,0,,,,,,,,0,0
2025-05-31 20:00:00,3.2469,3.2845,3.2571,3.276,279033.0,0,,,,,,,,0,0
2025-05-31 21:00:00,3.2644,3.2936,3.2765,3.2805,401590.1,0,3.2805,,,,,3.2805,,0,0
2025-05-31 22:00:00,3.2562,3.2863,3.281,3.259,167447.8,0,,,,,,,,0,0
2025-05-31 23:00:00,3.245,3.2866,3.2585,3.2479,376125.2,0,,,,,,,,0,0
2025-06-01 00:00:00,3.2195,3.2494,3.2477,3.246,387350.4,0,,,,,,,,0,0
2025-06-01 01:00:00,3.2108,3.2664,3.2455,3.2234,303324.7,0,,3.2234,,,,,,0,0
2025-06-01 02:00:00,3.1977,3.257,3.222,3.243,630099.5,0,,,,,,,,0,0
2025-06-01 03:00:00,3.2211,3.2721,3.2417,3.2679,481140.3,0,,,,,,,,0,0
2025-06-01 04:00:00,3.254,3.2925,3.268,3.2784,207648.7,0,3.2784,,,,,,,0,0
2025-06-01 05:00:00,3.2644,3.2943,3.2789,3.2774,181776.5,-1,,,,,,,3.2774,0,-1
2025-06-01 06:00:00,3.2512,3.2857,3.2766,3.2541,256893.9,0,,,,,,,,0,0
2025-06-01 07:00:00,3.24,3.2619,3.2535,3.2535,171208.2,0,,,,,,,,0,0
2025-06-01 08:00:00,3.2435,3.267,3.2537,3.267,177669.6,0,,,,,,,,0,0
2025-06-01 09:00:00,3.1865,3.2761,3.2675,3.21,841256.2,0,,3.21,,,,,,0,0
2025-06-01 10:00:00,3.2016,3.238,3.2103,3.2348,773534.5,0,,,,,,,,0,0
2025-06-01 11:00:00,3.2262,3.2681,3.2346,3.258,274941.8,0,3.258,,,,,,,0,0
2025-06-01 12:00:00,3.2254,3.268,3.2585,3.2439,674576.1,0,,,,,,,,0,0
2025-06-01 13:00:00,3.242,3.2923,3.2435,3.2746,444083.5,0,,,,,,,,0,0
2025-06-01 14:00:00,3.2754,3.3187,3.2754,3.2922,896264.6,0,,,,,,,,0,0
2025-06-01 15:00:00,3.2767,3.3039,3.2927,3.2908,417422.3,0,,3.2908,,,,,,0,0
2025-06-01 16:00:00,3.284,3.3433,3.2912,3.3048,1190928.6,0,3.3048,,,,,,,0,0
2025-06-01 17:00:00,3.2915,3.314,3.305,3.2974,328992.8,0,,,,,,,,0,0
2025-06-01 18:00:00,3.25,3.2992,3.2973,3.2787,402292.9,0,,,,,,,,0,0
2025-06-01 19:00:00,3.2675,3.2915,3.2795,3.2914,462294.6,0,,,,,,,,0,0
2025-06-01 20:00:00,3.272,3.3022,3.2917,3.2762,697222.7,0,,3.2762,,,,,,0,0
2025-06-01 21:00:00,3.2738,3.315,3.2767,3.3065,457581.5,0,,,,,,,,0,0
2025-06-01 22:00:00,3.306,3.3395,3.3062,3.3262,814095.4,0,,,,,,,,0,0
2025-06-01 23:00:00,3.3259,3.368,3.3259,3.3454,719147.7,0,3.3454,,3.3454,,,,,0,0
2025-06-02 00:00:00,3.321,3.3515,3.3445,3.3287,343259.9,0,,,,,,,,0,0
2025-06-02 01:00:00,3.3062,3.3488,3.328,3.3075,314645.4,0,,,,,,,,0,0
2025-06-02 02:00:00,3.2808,3.3104,3.3072,3.2833,583185.8,0,,,,,,,,0,0
2025-06-02 03:00:00,3.2559,3.2861,3.2835,3.2716,929876.0,0,,3.2716,,,,,,0,0
2025-06-02 04:00:00,3.2656,3.3022,3.2711,3.279,276255.2,0,,,,,,,,0,0
2025-06-02 05:00:00,3.2559,3.2954,3.2785,3.2808,143020.5,0,,,,,,,,0,0
2025-06-02 06:00:00,3.2623,3.3074,3.2809,3.2902,265856.7,0,,,,,,,,0,0
2025-06-02 07:00:00,3.288,3.3118,3.2903,3.2963,145985.7,0,3.2963,,,3.2963,,,,0,0
2025-06-02 08:00:00,3.2828,3.3354,3.2965,3.294,691613.4,0,,,,,3.294,,,0,0
2025-06-02 09:00:00,3.2644,3.3034,3.2944,3.2691,1049089.9,0,,,,,,,,0,0
2025-06-02 10:00:00,3.248,3.2911,3.269,3.266,433552.2,0,,,,,,,,0,0
2025-06-02 11:00:00,3.24,3.2739,3.2655,3.2595,222797.0,0,,,,,,,,0,0
2025-06-02 12:00:00,3.2256,3.2815,3.26,3.2778,422943.2,0,3.2778,,,,,,,0,0
2025-06-02 13:00:00,3.2392,3.2935,3.2784,3.2417,479350.8,0,,3.2417,3.2417,,,3.2417,,0,0
2025-06-02 14:00:00,3.2217,3.3022,3.2421,3.2802,905914.7,0,,,,,,,,0,0
2025-06-02 15:00:00,3.2574,3.3017,3.2788,3.2891,435679.1,0,,,,,,,,0,0
2025-06-02 16:00:00,3.2501,3.2931,3.2883,3.2762,361363.4,0,,,,,,,,0,0
2025-06-02 17:00:00,3.2564,3.3028,3.2767,3.2991,293705.8,0,3.2991,,,,,,,0,0
2025-06-02 18:00:00,3.2831,3.3275,3.2985,3.2884,386463.9,1,,,,3.2884,,,3.2884,0,1
2025-06-02 19:00:00,3.2545,3.3036,3.2885,3.2834,238945.3,0,,3.2834,,,,,,0,0
2025-06-02 20:00:00,3.2802,3.3388,3.2831,3.3312,436817.2,0,,,,,,,,0,0
2025-06-02 21:00:00,3.3297,3.3651,3.331,3.3415,979385.6,0,,,,,,,,0,0
2025-06-02 22:00:00,3.3412,3.3728,3.342,3.3453,1201760.8,0,,,,,,,,0,0
2025-06-02 23:00:00,3.3277,3.3582,3.346,3.3326,379574.7,0,,,,,,,,0,0
2025-06-03 00:00:00,3.3219,3.3633,3.3326,3.3473,667484.6,0,,,,,,,,0,0
2025-06-03 01:00:00,3.3421,3.3945,3.3477,3.388,809257.4,0,3.388,,,,3.388,,,0,0
2025-06-03 02:00:00,3.3097,3.3928,3.3894,3.3233,881471.4,0,,,,,,,,0,0
2025-06-03 03:00:00,3.2944,3.3263,3.3222,3.3106,542619.5,0,,,,,,,,0,0
2025-06-03 04:00:00,3.2879,3.3121,3.311,3.2959,526139.5,0,,3.2959,,,,,,0,0
2025-06-03 05:00:00,3.2959,3.3285,3.2959,3.3278,223781.6,0,,,,,,,,0,0
2025-06-03 06:00:00,3.3065,3.3294,3.3275,3.3291,87957.4,0,3.3291,,,,,,,0,0
2025-06-03 07:00:00,3.3114,3.33,3.328,3.3144,170246.5,0,,,,,,3.3144,,0,0
2025-06-03 08:00:00,3.2921,3.3236,3.3152,3.3159,329004.0,0,,,,,,,,0,0
2025-06-03 09:00:00,3.3,3.3235,3.3166,3.3164,210940.1,0,,,,,,,,0,0
2025-06-03 10:00:00,3.3099,3.3329,3.3164,3.3249,423292.1,-1,,,,,,,3.3249,0,-1
2025-06-03 11:00:00,3.3066,3.3312,3.325,3.312,320794.7,0,,,,,,,,0,0
2025-06-03 12:00:00,3.3,3.3211,3.312,3.3114,479506.6,0,,,,,,,,0,0
2025-06-03 13:00:00,3.2925,3.3312,3.3117,3.299,776762.9,0,,,,,,,,0,0
2025-06-03 14:00:00,3.276,3.3409,3.2996,3.3362,1185857.0,0,3.3362,,,,,,,0,0
2025-06-03 15:00:00,3.3072,3.344,3.3355,3.3256,570264.2,0,,,3.3256,,,,,0,0
2025-06-03 16:00:00,3.2833,3.3303,3.3253,3.2838,620588.4,0,,3.2838,,,,,,0,0
2025-06-03 17:00:00,3.2837,3.317,3.2837,3.2983,243931.4,0,,,,,,,,0,0
2025-06-03 18:00:00,3.2777,3.2981,3.2981,3.2928,402269.9,0,,,,,,,,0,0
2025-06-03 19:00:00,3.2914,3.3354,3.2923,3.3187,271647.4,0,3.3187,,,,,,,0,0
2025-06-03 20:00:00,3.257,3.3216,3.3187,3.2796,417595.5,0,,,,,,,,0,0
2025-06-03 21:00:00,3.2182,3.2882,3.2791,3.2333,724402.3,0,,3.2333,,,,,,0,0
2025-06-03 22:00:00,3.2278,3.2733,3.2346,3.2567,633943.2,0,,,,,,,,0,0
2025-06-03 23:00:00,3.237,3.2627,3.2565,3.2532,402677.7,0,,,3.2532,3.2532,,,,0,0
2025-06-04 00:00:00,3.2311,3.264,3.253,3.2626,403629.5,0,,,,,,,,0,0
2025-06-04 01:00:00,3.2603,3.2879,3.2628,3.2754,530555.7,0,,,,,,,,0,0
2025-06-04 02:00:00,3.263,3.2927,3.2756,3.2638,216404.1,0,,3.2638,,,,,,0,0
2025-06-04 03:00:00,3.2613,3.294,3.2652,3.2759,189554.6,0,3.2759,,3.2759,3.2759,3.2759,,,0,0
2025-06-04 04:00:00,3.263,3.2872,3.2759,3.2646,180098.8,0,,,,3.2646,3.2646,3.2646,,0,0
2025-06-04 05:00:00,3.2474,3.2725,3.2649,3.2531,151685.6,0,,,,,,,,0,0
2025-06-04 06:00:00,3.2428,3.2634,3.2532,3.2514,170230.7,0,,,,,,,,0,0
2025-06-04 07:00:00,3.2375,3.2579,3.2532,3.2476,78057.2,0,,3.2476,,,,,,0,0
2025-06-04 08:00:00,3.2478,3.2674,3.2478,3.2534,117617.4,1,3.2534,,,,3.2534,3.2534,3.2534,0,1
2025-06-04 09:00:00,3.2344,3.2562,3.252,3.2528,232811.7,0,,,,,,,,0,0
2025-06-04 10:00:00,3.2214,3.2589,3.2514,3.2234,327276.4,0,,,,,,,,0,0
2025-06-04 11:00:00,3.1951,3.2304,3.2221,3.1965,977813.9,0,,,,,,,,0,0
2025-06-04 12:00:00,3.1738,3.2054,3.196,3.1897,945649.3,0,,3.1897,,,,,,0,0
2025-06-04 13:00:00,3.175,3.23,3.1889,3.1974,1041559.4,0,,,,,,,,0,0
2025-06-04 14:00:00,3.1688,3.2174,3.1973,3.2163,865885.7,0,,,,,,,,0,0
2025-06-04 15:00:00,3.206,3.2342,3.2162,3.2166,473456.5,0,,,,,,,,0,0
2025-06-04 16:00:00,3.2079,3.2487,3.2185,3.2438,343761.8,1,3.2438,,3.2438,,,3.2438,3.2438,0,1
2025-06-04 17:00:00,3.21,3.2475,3.2441,3.2264,526777.3,1,,,,3.2264,,,3.2264,0,1
2025-06-04 18:00:00,3.2035,3.2359,3.2268,3.2074,178587.5,0,,,,,,,,0,0
2025-06-04 19:00:00,3.2066,3.2324,3.2075,3.212,390022.9,0,,,,,,,,0,0
2025-06-04 20:00:00,3.1718,3.2141,3.2116,3.19,581900.0,0,,3.19,,,,,,0,0
2025-06-04 21:00:00,3.17,3.2103,3.1903,3.196,402810.3,0,3.196,,,,,,,0,0
2025-06-04 22:00:00,3.1809,3.2089,3.1965,3.1832,295724.5,0,,,,,3.1832,,,0,0
2025-06-04 23:00:00,3.157,3.192,3.1815,3.1645,551611.0,0,,,,,,,,-1,-1
2025-06-05 00:00:00,3.1497,3.1793,3.1641,3.1758,297889.1,0,,,,,,,,0,0
2025-06-05 01:00:00,3.1414,3.187,3.1742,3.1557,192147.8,0,,3.1557,,,,,,0,0
2025-06-05 02:00:00,3.1565,3.2168,3.1565,3.1934,688628.6,0,,,,,,3.1934,,1,1
2025-06-05 03:00:00,3.1729,3.1958,3.1941,3.1932,199923.8,0,,,,,,,,0,0
2025-06-05 04:00:00,3.1886,3.2105,3.1935,3.2034,236367.4,1,3.2034,,,,,,3.2034,0,1
2025-06-05 05:00:00,3.1605,3.207,3.2035,3.1743,171815.7,0,,,,,,,,0,0
2025-06-05 06:00:00,3.1672,3.1935,3.1745,3.18,295056.7,0,,,,,,,,1,1
2025-06-05 07:00:00,3.1482,3.181,3.1785,3.158,350414.9,0,,,,,,,,-1,-1
2025-06-05 08:00:00,3.1261,3.1665,3.1585,3.1542,400537.6,0,,,,,,,,0,0
2025-06-05 09:00:00,3.14,3.1661,3.154,3.1515,338338.9,0,,,,,,,,0,0
2025-06-05 10:00:00,3.135,3.1665,3.1514,3.1434,317417.1,0,,3.1434,,,,,,0,0
2025-06-05 11:00:00,3.1298,3.1644,3.1445,3.1632,134520.7,0,,,,,,,,0,0
2025-06-05 12:00:00,3.158,3.2122,3.163,3.2066,504934.2,0,3.2066,,,,,,,1,1
2025-06-05 13:00:00,3.1296,3.2304,3.2073,3.1456,932841.0,0,,,,,,,,-1,-1
2025-06-05 14:00:00,3.1062,3.1714,3.1436,3.1542,1152396.2,0,,,,,,,,0,0
2025-06-05 15:00:00,3.1281,3.1543,3.1542,3.1322,1361221.3,0,,,,,,,,0,0
2025-06-05 16:00:00,3.073,3.1394,3.1306,3.0781,2056678.8,0,,,,,,,,0,0
2025-06-05 17:00:00,3.0666,3.1049,3.0777,3.0813,711276.5,0,3.0813,,,,,,,0,0
2025-06-05 18:00:00,3.0372,3.0831,3.0804,3.069,1648140.5,0,,,,,,,,0,0
2025-06-05 19:00:00,2.94,3.0725,3.0698,2.9981,2398642.6,0,,,,,,,,0,0
2025-06-05 20:00:00,2.8752,3.0057,2.9984,2.8963,4163982.9,0,,2.8963,,,,,,0,0
2025-06-05 21:00:00,2.8924,2.9701,2.8966,2.9669,2051885.9,0,,,,,,,,0,0
2025-06-05 22:00:00,2.9322,2.9694,2.9664,2.9573,544737.1,0,,,,,,,,0,0
2025-06-05 23:00:00,2.9164,2.9601,2.9576,2.9236,670504.8,0,,,,,,,,0,0
2025-06-06 00:00:00,2.9164,2.9573,2.9235,2.9562,661059.1,0,,,,,,,,0,0
2025-06-06 01:00:00,2.9436,2.961,2.9556,2.961,275158.1,0,,,,,,,,0,0
2025-06-06 02:00:00,2.943,2.9795,2.96,2.9742,721057.2,0,,,,,,,,0,0
2025-06-06 03:00:00,2.9566,2.987,2.9736,2.9846,603344.8,0,,,,,,,,0,0
2025-06-06 04:00:00,2.9754,3.0035,2.9846,2.9973,500561.1,0,,,,,,,,0,0
2025-06-06 05:00:00,2.9954,3.0217,2.9975,3.0032,386912.0,0,,,,,,,,0,0
2025-06-06 06:00:00,2.9987,3.0297,3.0018,3.0242,666602.9,0,,,,,,,,0,0
2025-06-06 07:00:00,3.0126,3.03,3.0252,3.0203,256771.5,0,,3.0203,,,,,,0,0
2025-06-06 08:00:00,3.0161,3.0731,3.0198,3.0653,639163.9,0,3.0653,,,,,,,0,0
2025-06-06 09:00:00,3.0564,3.0783,3.0657,3.0599,240501.5,0,,,,,,,,0,0
2025-06-06 10:00:00,3.0601,3.0899,3.0601,3.084,432004.3,0,,,,,,,,0,0
2025-06-06 11:00:00,3.0779,3.1137,3.0846,3.0968,502159.2,0,,,,,,,,0,0
2025-06-06 12:00:00,3.0838,3.1545,3.0967,3.1466,2108884.4,0,,,,,,,,0,0
2025-06-06 13:00:00,3.1467,3.2052,3.1467,3.1659,1400199.7,0,,,,,,,,0,0
2025-06-06 14:00:00,3.1626,3.1993,3.1662,3.1922,688051.5,0,3.1922,,,,,,,0,0
2025-06-06 15:00:00,3.1655,3.2,3.1922,3.1863,803838.8,0,,,,,,,,0,0
2025-06-06 16:00:00,3.1698,3.2004,3.1852,3.1873,941834.4,0,,,,,,,,0,0
2025-06-06 17:00:00,3.1507,3.1912,3.1878,3.1766,702896.7,0,,,,,,,,0,0
2025-06-06 18:00:00,3.1447,3.1802,3.1766,3.1655,493035.5,0,,3.1655,,,,,,0,0
2025-06-06 19:00:00,3.1564,3.1939,3.1643,3.1896,371899.0,0,,,,,,,,0,0
2025-06-06 20:00:00,3.1775,3.1986,3.1902,3.1811,451950.0,0,,,,,,,,0,0
2025-06-06 21:00:00,3.1698,3.2024,3.1803,3.1888,408846.1,0,,,,,,,,0,0
2025-06-06 22:00:00,3.1778,3.224,3.1897,3.2183,431760.8,0,3.2183,,,,,,,0,0
2025-06-06 23:00:00,3.1935,3.2209,3.2178,3.1965,218694.8,0,,3.1965,,,,,,0,0
2025-06-07 00:00:00,3.1733,3.2416,3.1968,3.2386,790884.8,0,,,,,,,,0,0
2025-06-07 01:00:00,3.2129,3.244,3.2379,3.222,328879.2,0,,,,,,,,0,0
2025-06-07 02:00:00,3.209,3.2622,3.2213,3.258,535581.7,0,,,,,,,,0,0
2025-06-07 03:00:00,3.2532,3.2984,3.2574,3.2914,1253986.5,0,3.2914,,,,,,,0,0
2025-06-07 04:00:00,3.24,3.2951,3.2915,3.2588,861243.2,0,,3.2588,,,,,,0,0
2025-06-07 05:00:00,3.2468,3.2888,3.259,3.2756,531154.7,0,,,,,,,,0,0
2025-06-07 06:00:00,3.263,3.2913,3.2755,3.2866,310720.1,0,,,,,,,,0,0
2025-06-07 07:00:00,3.2688,3.2919,3.2849,3.2854,259836.6,0,,,,,,,,0,0
2025-06-07 08:00:00,3.2642,3.2907,3.2855,3.2655,210389.1,0,,,,,,,,0,0
2025-06-07 09:00:00,3.2641,3.2844,3.2657,3.274,251399.0,0,,,,,,,,0,0
2025-06-07 10:00:00,3.2652,3.2825,3.2743,3.2794,237306.5,0,,,,,,,,0,0
2025-06-07 11:00:00,3.2633,3.28,3.2785,3.2673,355809.3,0,,3.2673,,,,,,0,0
2025-06-07 12:00:00,3.266,3.287,3.2676,3.2722,377378.5,0,,,,,,,,0,0
2025-06-07 13:00:00,3.2686,3.3144,3.2729,3.2932,573533.2,0,3.2932,,,,,,,0,0
2025-06-07 14:00:00,3.2725,3.2939,3.2935,3.2784,335506.1,0,,,,,,,,0,0
2025-06-07 15:00:00,3.2469,3.2817,3.2785,3.2566,361690.6,0,,,,,,,,0,0
2025-06-07 16:00:00,3.2222,3.2581,3.2567,3.2257,884747.2,0,,,,,,,,0,0
2025-06-07 17:00:00,3.2133,3.2384,3.225,3.2151,364792.6,0,,3.2151,,,,,,0,0
2025-06-07 18:00:00,3.214,3.246,3.2148,3.2315,460387.3,0,,,,,,,,0,0
2025-06-07 19:00:00,3.2319,3.2517,3.2319,3.2424,265146.9,0,3.2424,,,,,,,0,0
2025-06-07 20:00:00,3.2289,3.2534,3.2424,3.2318,255058.6,0,,,,,,,,0,0
2025-06-07 21:00:00,3.2314,3.2462,3.2318,3.2434,230199.5,0,,,,,,,,0,0
2025-06-07 22:00:00,3.2354,3.265,3.2439,3.2473,330946.4,0,,,,,,,,0,0
2025-06-07 23:00:00,3.2326,3.2499,3.2473,3.2438,133668.0,0,,,,,,,,0,0
2025-06-08 00:00:00,3.2309,3.2469,3.244,3.2408,78708.7,0,,,,,,,,0,0
2025-06-08 01:00:00,3.231,3.2601,3.2409,3.2589,200572.3,0,3.2589,,,,,,,0,0
2025-06-08 02:00:00,3.2449,3.2666,3.259,3.2503,85046.5,0,,,3.2503,,,,,0,0
2025-06-08 03:00:00,3.23,3.2518,3.251,3.2354,127643.9,0,,3.2354,,,,,,0,0
2025-06-08 04:00:00,3.2304,3.2516,3.236,3.2425,150578.8,0,,,,,,,,0,0
2025-06-08 05:00:00,3.2327,3.248,3.2424,3.2404,106369.2,0,,,,,,,,0,0
2025-06-08 06:00:00,3.2234,3.2476,3.2405,3.226,152359.0,0,,,,,,,,0,0
2025-06-08 07:00:00,3.2196,3.231,3.2255,3.2223,510429.8,0,,,,,,,,0,0
2025-06-08 08:00:00,3.2036,3.2267,3.2219,3.2191,677457.8,0,,,,,,,,0,0
2025-06-08 09:00:00,3.1826,3.2205,3.22,3.1883,550820.4,0,,3.1883,,,,,,0,0
2025-06-08 10:00:00,3.1832,3.1992,3.1892,3.193,265722.0,0,,,,,,,,0,0
2025-06-08 11:00:00,3.1938,3.2296,3.1938,3.2245,287676.8,0,3.2245,,,,,,,0,0
2025-06-08 12:00:00,3.1987,3.233,3.225,3.2052,225534.9,0,,,,3.2052,,,,0,0
2025-06-08 13:00:00,3.1855,3.2304,3.2048,3.1883,376633.4,0,,,,,,,,0,0
2025-06-08 14:00:00,3.1846,3.2111,3.1872,3.1998,316302.0,0,,,,,,,,0,0
2025-06-08 15:00:00,3.1973,3.2258,3.2009,3.2197,303310.3,0,,,,,,,,0,0
2025-06-08 16:00:00,3.2171,3.2461,3.219,3.2355,385969.5,0,,,,,,,,0,0
2025-06-08 17:00:00,3.2261,3.2575,3.2356,3.2276,447913.2,0,,3.2276,,,,,,0,0
2025-06-08 18:00:00,3.2189,3.2629,3.229,3.2619,470797.0,0,,,,,,,,0,0
2025-06-08 19:00:00,3.253,3.2766,3.2629,3.2756,273569.8,0,3.2756,,,,,,,0,0
2025-06-08 20:00:00,3.2621,3.2828,3.2757,3.2699,286189.4,0,,,,,,,,0,0
2025-06-08 21:00:00,3.2652,3.2839,3.272,3.2695,250145.4,0,,,,,3.2695,,,0,0
2025-06-08 22:00:00,3.232,3.2713,3.2692,3.239,509325.3,0,,,,,,,,0,0
2025-06-08 23:00:00,3.2189,3.2407,3.24,3.2248,294382.7,0,,3.2248,,,,,,0,0
2025-06-09 00:00:00,3.2139,3.2407,3.2263,3.2346,243719.3,0,3.2346,,,,,,,0,0
2025-06-09 01:00:00,3.222,3.2475,3.2349,3.2294,186488.7,0,,,,,,,,0,0
2025-06-09 02:00:00,3.2164,3.2425,3.2302,3.2189,165441.3,0,,,,,,,,0,0
2025-06-09 03:00:00,3.1951,3.2191,3.2183,3.2175,324273.7,0,,,,,,,,0,0
2025-06-09 04:00:00,3.1975,3.2212,3.2173,3.199,193946.6,0,,,,,,3.199,,0,0
2025-06-09 05:00:00,3.1874,3.2048,3.1989,3.1905,131893.7,0,,3.1905,,,,,,0,0
2025-06-09 06:00:00,3.1845,3.2134,3.1902,3.2089,159152.9,0,,,,,,,,0,0
2025-06-09 07:00:00,3.1909,3.217,3.2086,3.217,289452.3,0,,,,,,,,0,0
2025-06-09 08:00:00,3.2044,3.24,3.2172,3.24,345088.9,0,,,,,,,,0,0
2025-06-09 09:00:00,3.237,3.305,3.2405,3.2792,868902.6,0,,,,,,,,0,0
2025-06-09 10:00:00,3.2765,3.3404,3.2799,3.3238,998613.0,-1,,,,,,,3.3238,0,-1
2025-06-09 11:00:00,3.3093,3.3361,3.3226,3.3248,742445.9,0,,,,,,,,0,0
2025-06-09 12:00:00,3.3041,3.3338,3.3249,3.3287,947521.7,0,3.3287,,,,,,,0,0
2025-06-09 13:00:00,3.296,3.3309,3.3288,3.3,507381.5,0,,3.3,,,,,,0,0
2025-06-09 14:00:00,3.3007,3.35,3.3007,3.3352,883581.9,0,,,,,,,,0,0
2025-06-09 15:00:00,3.3298,3.3794,3.3347,3.3526,1549548.1,0,,,,,,,,0,0
2025-06-09 16:00:00,3.3525,3.3766,3.3526,3.3668,751186.1,0,,,,,,,,0,0
2025-06-09 17:00:00,3.3613,3.39,3.3668,3.372,431454.8,0,3.372,,,,,,,0,0
2025-06-09 18:00:00,3.3577,3.3776,3.3728,3.3718,412634.4,0,,3.3718,,,,,,0,0
2025-06-09 19:00:00,3.3642,3.3879,3.3726,3.3723,508103.1,0,,,,,,,,0,0
2025-06-09 20:00:00,3.3699,3.3923,3.3726,3.3909,493628.6,0,,,,,,,,0,0
2025-06-09 21:00:00,3.3878,3.4686,3.3902,3.4442,1898657.6,0,,,,,,,,1,1
2025-06-09 22:00:00,3.4328,3.4588,3.446,3.4486,676618.5,0,3.4486,,,,,,,0,0
2025-06-09 23:00:00,3.4156,3.4497,3.4497,3.4283,492498.7,0,,,,,,,,0,0
